timestamp,actual,raw_340,average_5,median_5,median_7,ema_0.2,ema_0.5,hybrid_med_ema,kalman,mad_filter,regression_calibrated
705281,12.7,12.733,12.733,12.733,12.733,12.735049997886682,12.732982038633443,12.737350342057887,13.606633086051428,12.733,12.828457410396243
706281,12.7,12.733,12.733,12.733,12.733,12.734639998309346,12.73299101931672,12.73648027364631,13.579110518083516,12.733,12.828457410396243
707281,12.7,12.733,12.733,12.733,12.733,12.734311998647478,12.73299550965836,12.735784218917049,13.552474659659813,12.733,12.828457410396243
708281,12.7,12.733,12.733,12.733,12.733,12.734049598917982,12.732997754829182,12.73522737513364,13.526695160087835,12.733,12.828457410396243
709281,12.7,12.716000000000001,12.729600000000001,12.733,12.733,12.730439679134387,12.724498877414591,12.734781900106912,13.50120841897086,12.733,12.810400712005084
710281,12.7,12.733,12.729600000000001,12.733,12.733,12.730951743307509,12.728749438707297,12.73442552008553,13.477072109960329,12.733,12.828457410396243
711281,12.7,12.716000000000001,12.7262,12.733,12.733,12.727961394646009,12.722374719353649,12.734140416068424,13.453173705637685,12.732999999999999,12.810400712005084
712281,12.7,12.716000000000001,12.722800000000001,12.716000000000001,12.733,12.725569115716809,12.719187359676825,12.73051233285474,13.430038174451573,12.716000000000001,12.810400712005084
713281,12.7,12.733,12.722800000000001,12.716000000000001,12.733,12.727055292573448,12.726093679838414,12.727609866283794,13.408173296821586,12.716000000000001,12.828457410396243
714281,12.7,12.716000000000001,12.722800000000001,12.716000000000001,12.716000000000001,12.724844234058759,12.721046839919207,12.725287893027037,13.386471304483852,12.716000000000001,12.810400712005084
715281,12.7,12.716000000000001,12.719400000000002,12.716000000000001,12.716000000000001,12.72307538724701,12.718523419959604,12.72343031442163,13.365459089074239,12.716000000000001,12.810400712005084
716281,12.7,12.733,12.722800000000001,12.716000000000001,12.716000000000001,12.725060309797607,12.725761709979803,12.721944251537305,13.345646428218027,12.716000000000001,12.828457410396243
717281,12.7,12.733,12.7262,12.733,12.716000000000001,12.726648247838087,12.729380854989902,12.724155401229845,13.32646194520209,12.732999999999999,12.828457410396243
718281,12.7,12.716000000000001,12.722800000000001,12.716000000000001,12.716000000000001,12.724518598270471,12.722690427494951,12.722524320983878,13.307352897440467,12.716000000000001,12.810400712005084
719281,12.7,12.733,12.7262,12.733,12.733,12.726214878616377,12.727845213747475,12.724619456787103,13.289380363580586,12.732999999999999,12.828457410396243
720281,12.7,12.716000000000001,12.7262,12.733,12.716000000000001,12.724171902893103,12.721922606873738,12.726295565429682,13.27144407661332,12.732999999999999,12.810400712005084
721281,12.7,12.733,12.7262,12.733,12.733,12.725937522314483,12.727461303436868,12.727636452343747,13.254605778595309,12.732999999999999,12.828457410396243
722281,12.7,12.733,12.7262,12.733,12.733,12.727350017851586,12.730230651718434,12.728709161874997,13.238298708430527,12.732999999999999,12.828457410396243
723281,12.7,12.733,12.729600000000001,12.733,12.733,12.728480014281269,12.731615325859217,12.729567329499998,13.222505684512564,12.733,12.828457410396243
724281,12.7,12.733,12.729600000000001,12.733,12.733,12.729384011425015,12.732307662929609,12.7302538636,13.207210118973258,12.733,12.828457410396243
725281,12.7,12.716000000000001,12.729600000000001,12.733,12.733,12.726707209140013,12.724153831464804,12.73080309088,13.191864920934648,12.733,12.810400712005084
812478,7.2,8.704,11.9238,12.733,12.733,11.922165767312011,10.714076915732402,12.731242472704,13.051696993848775,12.732999999999999,8.549019891691298
813478,7.2,8.704,11.118,12.716000000000001,12.733,11.27853261384961,9.709038457866201,12.728193978163201,12.915935150346629,12.727333333333334,8.549019891691298
814478,7.2,8.704,10.3122,8.704,12.716000000000001,10.763626091079688,9.2065192289331,11.923355182530562,12.784438328013096,8.704,8.549019891691298
815478,7.2,8.704,9.506400000000001,8.704,8.704,10.35170087286375,8.95525961446655,11.27948414602445,12.657070211574926,8.704,8.549019891691298
